,0
4498,8
1630,8
5136,8
5139,8
5140,8
5141,8
5142,8
532,8
123,8
5145,8
5146,8
5147,8
1634,8
5151,8
5152,8
4499,8
6029,8
1635,8
108,8
109,8
5165,8
5166,8
1582,8
5169,8
5170,8
5171,8
5172,8
5173,8
5174,8
1588,8
1638,8
113,8
1639,8
5179,8
5180,8
5182,8
5183,8
5184,8
5185,8
5186,8
5187,8
5188,8
5189,8
5190,8
5191,8
5192,8
5193,8
5194,8
5195,8
5196,8
5197,8
5198,8
5199,8
5200,8
5201,8
82,8
5202,8
5203,8
5204,8
5205,8
5206,8
5207,8
5208,8
81,8
5211,8
5212,8
5213,8
5214,8
5215,8
5216,8
5217,8
5218,8
5219,8
5220,8
5221,8
102,8
103,8
104,8
105,8
106,8
107,8
5222,8
5223,8
110,8
111,8
112,8
5224,8
5225,8
5226,8
5227,8
5228,8
5230,8
5231,8
5232,8
118,8
5233,8
5234,8
5240,8
5241,8
5242,8
127,8
5243,8
5245,8
5246,8
5247,8
5248,8
5249,8
5250,8
5251,8
5252,8
5253,8
5254,8
5255,8
5256,8
5257,8
5258,8
5259,8
5260,8
5263,8
5264,8
5265,8
5266,8
5267,8
5268,8
5269,8
5270,8
5271,8
5272,8
5274,8
5275,8
5276,8
5278,8
5279,8
5280,8
128,8
132,8
133,8
134,8
6035,8
6036,8
6037,8
135,8
136,8
6031,8
4512,8
137,8
129,8
4513,8
138,8
4514,8
139,8
4515,8
140,8
4516,8
141,8
6032,8
142,8
130,8
143,8
144,8
146,8
6033,8
147,8
131,8
148,8
6030,8
4507,8
1617,8
149,8
150,8
124,8
151,8
6034,8
152,8
153,8
4508,8
1618,8
154,8
114,8
115,8
1598,8
116,8
1599,8
5999,8
6000,8
6001,8
6002,8
1600,8
6004,8
6005,8
6006,8
125,8
6015,8
6017,8
117,8
77,8
6021,8
6022,8
6024,8
78,8
4491,8
4492,8
4493,8
4494,8
79,8
4495,8
4497,8
588,8
6028,8
4500,8
4501,8
4502,8
4503,8
4504,8
4505,8
410,8
4506,8
590,8
4509,8
4510,8
6038,8
6039,8
6040,8
83,8
6044,8
6045,8
4517,8
4518,8
84,8
4520,8
4521,8
426,8
427,8
4524,8
4525,8
4526,8
4527,8
4528,8
4529,8
85,8
4531,8
4532,8
