,0
3850,8
3858,8
3859,8
3860,8
3861,8
3862,8
6424,8
6425,8
6426,8
6427,8
6436,8
6437,8
6438,8
6439,8
6440,8
6441,8
6442,8
6443,8
6444,8
6445,8
6446,8
6447,8
6448,8
6449,8
6450,8
6451,8
6452,8
6453,8
6454,8
6455,8
6456,8
6457,8
6458,8
6459,8
6460,8
6461,8
6462,8
3405,8
3406,8
3407,8
3408,8
6226,8
6227,8
6228,8
6229,8
3418,8
3419,8
3421,8
6241,8
6498,8
6242,8
6245,8
6502,8
6504,8
6248,8
6249,8
6250,8
6251,8
6253,8
6505,8
6255,8
3696,8
6256,8
3697,8
3699,8
3698,8
6517,8
6257,8
6258,8
6259,8
6264,8
6260,8
6261,8
6262,8
6272,8
6273,8
6275,8
6535,8
6283,8
6284,8
6540,8
6541,8
6287,8
6288,8
6289,8
6543,8
6544,8
6545,8
6551,8
6552,8
6553,8
6554,8
6555,8
6556,8
6557,8
6558,8
6559,8
6560,8
6561,8
6562,8
6563,8
6569,8
6570,8
6571,8
6573,8
6574,8
6575,8
6576,8
6577,8
6578,8
6579,8
6582,8
6583,8
6586,8
6587,8
6588,8
6592,8
6593,8
6598,8
6601,8
6608,8
6609,8
6610,8
6611,8
6612,8
6613,8
6506,8
1024,31
1025,31
1026,31
1027,31
1028,31
1029,31
1030,31
1031,31
1032,31
1298,31
1045,31
1064,31
1074,31
827,31
829,31
1090,31
1102,31
1103,31
1104,31
1105,31
1106,31
1107,31
1108,31
1109,31
1110,31
1111,31
1154,31
1155,31
1156,31
1157,31
1158,31
1159,31
1160,31
1161,31
1162,31
1163,31
910,31
911,31
912,31
913,31
915,31
918,31
919,31
920,31
921,31
922,31
923,31
924,31
925,31
926,31
927,31
928,31
929,31
930,31
931,31
932,31
933,31
935,31
936,31
937,31
938,31
939,31
940,31
941,31
942,31
943,31
944,31
945,31
946,31
947,31
948,31
949,31
950,31
951,31
952,31
953,31
954,31
955,31
956,31
964,31
965,31
966,31
967,31
971,31
979,31
980,31
990,31
991,31
992,31
993,31
994,31
995,31
996,31
997,31
998,31
999,31
1000,31
1001,31
1002,31
1003,31
1004,31
1005,31
1006,31
1007,31
1008,31
1009,31
1010,31
1016,31
1017,31
1018,31
1019,31
1020,31
1021,31
1022,31
1023,31
4386,19
4389,19
3771,19
3772,19
3773,19
4321,19
3311,19
3312,19
3313,19
3314,19
3315,19
3316,19
3317,19
3318,19
3319,19
3322,19
3323,19
3339,19
3340,19
3341,19
3342,19
3343,19
3344,19
3345,19
3346,19
3347,19
4376,19
4381,19
3870,19
4383,19
4384,19
3869,19
3871,19
3872,19
4388,19
3873,19
3878,19
3877,19
4385,19
3874,19
4387,19
3875,19
4390,19
3876,19
3373,19
4391,19
4392,19
3374,19
3375,19
3376,19
3377,19
3378,19
3379,19
3380,19
3381,19
3382,19
3383,19
3384,19
3385,19
3386,19
3431,19
3432,19
3433,19
3435,19
3436,19
3437,19
3438,19
3439,19
3441,19
3442,19
3443,19
3444,19
3445,19
3446,19
3447,19
3448,19
3449,19
3450,19
