,0
2050,30
2051,30
2052,30
2053,30
2054,30
2055,30
2056,30
2057,30
2058,30
2059,30
2060,30
2061,30
2062,30
2063,30
2064,30
2065,30
2067,30
2068,30
2069,30
2070,30
2071,30
2072,30
2073,30
2074,30
2075,30
2076,30
2077,30
2078,30
2079,30
2080,30
7195,30
6190,30
6198,30
7949,30
7950,30
7954,30
5212,30
5213,30
5214,30
5216,30
5218,30
5219,30
7957,30
5221,30
5222,30
150,30
162,30
164,30
166,30
168,30
170,30
171,30
172,30
195,30
197,30
240,30
8441,30
8442,30
8452,30
4460,30
4462,30
4463,30
4465,30
4466,30
4470,30
4472,30
4474,30
4475,30
4476,30
4477,30
4478,30
4479,30
4480,30
4481,30
5507,30
4485,30
4486,30
4487,30
7560,30
4489,30
4490,30
4493,30
8597,30
8598,30
5534,30
5536,30
5538,30
5539,30
5541,30
5542,30
5543,30
5544,30
5545,30
5546,30
5548,30
5549,30
5550,30
5551,30
5552,30
5553,30
8626,30
8627,30
8628,30
8629,30
8630,30
5556,30
5557,30
5558,30
5559,30
5560,30
5564,30
5565,30
5567,30
5568,30
5569,30
5570,30
5571,30
5572,30
5573,30
5575,30
4580,30
4581,30
4582,30
4583,30
4584,30
4585,30
4586,30
4587,30
4590,30
8687,30
4591,30
4593,30
8689,30
8690,30
8692,30
4596,30
4595,30
4592,30
4600,30
4601,30
4602,30
4598,30
507,30
513,30
523,30
541,30
546,30
547,30
549,30
2686,30
2687,30
2688,30
2689,30
2697,30
2698,30
2699,30
2700,30
2701,30
2702,30
2703,30
2704,30
2707,30
2709,30
2710,30
2712,30
2713,30
2716,30
2717,30
2731,30
2736,30
2742,30
2750,30
2752,30
2755,30
2757,30
2765,30
2766,30
2767,30
2777,30
2797,30
2798,30
2799,30
2801,30
2802,30
2803,30
7925,30
7926,30
2807,30
7927,30
2809,30
2810,30
7928,30
7929,30
7930,30
7932,30
2815,30
2816,30
7933,30
7934,30
7935,30
2820,30
2821,30
7936,30
7937,30
7938,30
7939,30
7940,30
7941,30
7942,30
7943,30
7944,30
7945,30
2832,30
7946,30
7947,30
7948,30
2836,30
2837,30
2838,30
2839,30
7951,30
7952,30
7953,30
2843,30
7955,30
7956,30
2846,30
7958,30
7959,30
7962,30
7963,30
7964,30
7965,30
7967,30
7968,30
7969,30
7970,30
7971,30
7972,30
7973,30
2860,30
2861,30
7974,30
818,30
819,30
820,30
821,30
822,30
823,30
824,30
825,30
826,30
827,30
828,30
829,30
830,30
831,30
2877,30
2878,30
2879,30
2880,30
833,30
834,30
835,30
832,30
2887,30
2888,30
2889,30
843,30
2892,30
2893,30
2894,30
2890,30
2891,30
2924,30
2927,30
2932,30
2934,30
887,30
2935,30
2937,30
2938,30
894,30
2943,30
896,30
2945,30
898,30
2947,30
2948,30
2949,30
902,30
2950,30
2946,30
2962,30
2963,30
2970,30
2971,30
2975,30
2977,30
2988,30
2989,30
2991,30
2992,30
2995,30
3000,30
3005,30
3006,30
3012,30
3017,30
3019,30
3024,30
3027,30
5112,30
5125,9
5126,9
5127,9
5128,9
5129,9
5130,9
5131,9
5132,9
5133,9
5134,9
5135,9
5136,9
5137,9
5138,9
5139,9
5140,9
5142,9
5143,9
5144,9
5147,9
5148,9
5149,9
5150,9
5151,9
5152,9
5153,9
2083,9
2084,9
2085,9
2086,9
36,9
2088,9
35,9
2090,9
37,9
6188,9
5158,9
5159,9
5160,9
2098,9
2099,9
8415,9
8416,9
8417,9
8418,9
8419,9
8420,9
8421,9
8422,9
6389,9
6403,9
6422,9
6432,9
6450,9
6451,9
5430,9
6464,9
5155,9
6482,9
5156,9
5157,9
4458,9
4459,9
4461,9
4464,9
8561,9
4467,9
4468,9
4469,9
8566,9
4471,9
4473,9
8570,9
4482,9
4483,9
4484,9
4488,9
4491,9
4492,9
6548,9
2453,9
6590,9
6595,9
3555,9
3556,9
4588,9
4589,9
8688,9
4594,9
8691,9
4597,9
4599,9
6652,9
6667,9
6679,9
6680,9
6681,9
6682,9
6683,9
6684,9
6690,9
6693,9
6706,9
6709,9
6713,9
6729,9
6734,9
2651,9
2652,9
2653,9
2659,9
6757,9
2669,9
6768,9
6770,9
6775,9
2680,9
6779,9
2684,9
6780,9
2685,9
6781,9
2690,9
2692,9
2693,9
2705,9
2706,9
2708,9
6805,9
6806,9
2711,9
2714,9
6811,9
6822,9
6824,9
6838,9
6851,9
6868,9
6876,9
6895,9
6904,9
6905,9
6906,9
6918,9
5903,9
5904,9
5054,9
4951,9
4952,9
4953,9
7016,9
7022,9
4993,9
4994,9
4995,9
4996,9
7045,9
4997,9
4999,9
4998,9
5001,9
5002,9
5000,9
5004,9
5005,9
5006,9
5007,9
5008,9
5009,9
5010,9
5011,9
5012,9
7061,9
5013,9
5014,9
5015,9
5016,9
5017,9
5018,9
5019,9
5021,9
5020,9
5022,9
5023,9
5025,9
5024,9
5026,9
5027,9
5029,9
5030,9
7075,9
5028,9
5031,9
7076,9
5032,9
5033,9
5034,9
5035,9
5039,9
5040,9
5041,9
5036,9
5043,9
5037,9
5044,9
5042,9
5045,9
5046,9
5048,9
5049,9
5051,9
7100,9
5053,9
5047,9
7096,9
5056,9
5057,9
5050,9
7099,9
5052,9
5061,9
7102,9
5055,9
5058,9
5059,9
5064,9
5062,9
5067,9
5060,9
5063,9
7110,9
5065,9
5066,9
5070,9
5071,9
5073,9
5072,9
5074,9
5077,9
5075,9
5076,9
5078,9
5079,9
5080,9
5081,9
5082,9
5083,9
5084,9
5085,9
5088,9
5087,9
5089,9
5090,9
5091,9
5092,9
5093,9
5095,9
5094,9
5096,9
5097,9
5098,9
5099,9
5086,9
13,28
14,28
15,28
16,28
17,28
18,28
19,28
20,28
21,28
22,28
23,28
24,28
25,28
26,28
27,28
28,28
2082,28
2087,28
2092,28
2093,28
2094,28
2095,28
2096,28
2097,28
2100,28
2101,28
2102,28
6206,28
6207,28
6209,28
6210,28
6211,28
6217,28
6222,28
6223,28
6226,28
95,28
96,28
97,28
98,28
99,28
100,28
101,28
102,28
103,28
104,28
105,28
106,28
107,28
108,28
6252,28
109,28
110,28
112,28
113,28
111,28
6253,28
6254,28
117,28
114,28
119,28
120,28
115,28
116,28
118,28
6262,28
123,28
124,28
125,28
121,28
6273,28
6274,28
6275,28
6276,28
6277,28
6278,28
6279,28
6280,28
6281,28
6282,28
6283,28
6284,28
6286,28
6287,28
6288,28
6289,28
6290,28
6291,28
6292,28
6293,28
6294,28
6296,28
6297,28
6299,28
6303,28
6304,28
6305,28
6307,28
6308,28
6309,28
6310,28
6312,28
6313,28
6314,28
6315,28
6316,28
6317,28
6318,28
6319,28
6322,28
6323,28
6324,28
6325,28
6326,28
6327,28
6328,28
6329,28
6334,28
6335,28
6336,28
7462,28
7464,28
7466,28
7470,28
7471,28
2367,28
2370,28
2374,28
2376,28
2377,28
2378,28
2381,28
2382,28
344,28
345,28
346,28
347,28
2395,28
2396,28
350,28
2399,28
351,28
352,28
353,28
354,28
348,28
349,28
7539,28
7540,28
7541,28
7542,28
7543,28
7544,28
7545,28
7550,28
7551,28
7552,28
7553,28
7554,28
2440,28
2441,28
2442,28
2443,28
2444,28
2445,28
2446,28
2447,28
2448,28
2449,28
2450,28
2451,28
2452,28
2464,28
2465,28
2466,28
2467,28
2473,28
2474,28
2475,28
2476,28
2480,28
2483,28
2484,28
8648,28
8649,28
8650,28
8651,28
8652,28
8653,28
8654,28
8655,28
8658,28
8659,28
8697,28
8698,28
8699,28
8700,28
8701,28
8702,28
8703,28
8704,28
1539,28
1540,28
1541,28
1542,28
1543,28
1544,28
1545,28
1546,28
1547,28
1548,28
1549,28
1550,28
1551,28
1552,28
1553,28
1554,28
1555,28
1556,28
1557,28
1558,28
1559,28
1560,28
1561,28
122,28
7818,28
7819,28
7820,28
7821,28
7822,28
7823,28
7824,28
7825,28
7826,28
7827,28
7828,28
7829,28
7830,28
7831,28
7832,28
7833,28
7834,28
7835,28
7836,28
7837,28
7838,28
7839,28
7840,28
7841,28
7842,28
7843,28
7844,28
7845,28
7846,28
7847,28
7848,28
7849,28
7850,28
7851,28
7852,28
7853,28
6249,28
724,28
6250,28
728,28
729,28
6251,28
732,28
731,28
733,28
735,28
738,28
6255,28
6256,28
758,28
759,28
6257,28
762,28
763,28
764,28
765,28
6258,28
767,28
768,28
769,28
770,28
6259,28
771,28
772,28
773,28
6260,28
6261,28
781,28
783,28
784,28
785,28
786,28
788,28
789,28
790,28
6263,28
792,28
793,28
6264,28
796,28
797,28
799,28
804,28
805,28
6266,28
806,28
807,28
808,28
810,28
6267,28
809,28
6268,28
6269,28
6270,28
6271,28
5120,29
5121,29
5122,29
5123,29
5124,29
6,29
7,29
8,29
9,29
7177,29
7178,29
7179,29
7180,29
7181,29
7182,29
7183,29
7184,29
7185,29
7186,29
7188,29
7187,29
7189,29
7191,29
7190,29
7193,29
7194,29
7192,29
7196,29
7197,29
7198,29
7199,29
7200,29
7201,29
7202,29
7203,29
7204,29
7205,29
7206,29
7207,29
7208,29
2089,29
7209,29
2091,29
6189,29
6191,29
6192,29
6193,29
6194,29
6195,29
6196,29
6197,29
6199,29
6200,29
6201,29
6202,29
6203,29
6204,29
6205,29
6208,29
6212,29
6213,29
6214,29
6215,29
6216,29
6218,29
6219,29
6220,29
6221,29
6224,29
6225,29
5217,29
6265,29
6272,29
6285,29
147,29
148,29
149,29
6295,29
151,29
152,29
154,29
153,29
6298,29
156,29
157,29
6300,29
6301,29
6302,29
161,29
6306,29
163,29
165,29
6311,29
169,29
173,29
174,29
175,29
6320,29
6321,29
178,29
179,29
177,29
6330,29
6331,29
6332,29
6333,29
196,29
198,29
199,29
8434,29
8443,29
8444,29
8445,29
8446,29
8447,29
8448,29
8449,29
8450,29
8451,29
8453,29
8454,29
8455,29
8456,29
8602,29
8603,29
8656,29
8657,29
508,29
509,29
510,29
511,29
512,29
514,29
515,29
516,29
517,29
518,29
519,29
520,29
521,29
522,29
524,29
525,29
526,29
527,29
530,29
531,29
532,29
533,29
534,29
535,29
536,29
537,29
539,29
540,29
542,29
543,29
544,29
545,29
548,29
550,29
551,29
552,29
553,29
554,29
2718,29
2720,29
2722,29
2723,29
2724,29
2725,29
2726,29
2727,29
2728,29
2729,29
2732,29
2737,29
2738,29
2739,29
2743,29
2744,29
2748,29
2751,29
2756,29
2760,29
2763,29
2776,29
2800,29
2808,29
2813,29
2814,29
2822,29
2823,29
2826,29
2827,29
2828,29
2829,29
2830,29
2831,29
2833,29
2835,29
2842,29
2845,29
2849,29
2851,29
2852,29
3877,29
2853,29
2854,29
2855,29
2856,29
2857,29
2858,29
2859,29
3878,29
2862,29
2865,29
2867,29
2870,29
2871,29
3899,29
2925,29
2929,29
2933,29
2942,29
2944,29
2958,29
2959,29
2960,29
2961,29
2968,29
2969,29
2976,29
2980,29
2981,29
2982,29
2983,29
2986,29
2987,29
2993,29
2994,29
2998,29
2999,29
3002,29
3003,29
3007,29
3008,29
3009,29
3010,29
3011,29
3013,29
3014,29
3016,29
3018,29
3022,29
3023,29
3025,29
3029,29
5100,29
5101,29
5102,29
5103,29
5104,29
5105,29
5106,29
5107,29
5108,29
5109,29
5110,29
5111,29
5113,29
5114,29
5115,29
5116,29
5117,29
5118,29
5119,29
7174,31
6663,31
11,31
12,31
8499,31
310,31
311,31
6688,31
312,31
7717,31
313,31
314,31
7216,31
7217,31
7220,31
7225,31
7226,31
5405,31
7230,31
7232,31
7233,31
7237,31
7238,31
6740,31
6744,31
6745,31
6748,31
6755,31
6760,31
5414,31
5415,31
329,31
5418,31
7660,31
6804,31
7662,31
7665,31
6826,31
7667,31
7668,31
6839,31
6840,31
6846,31
6337,31
6338,31
6339,31
6340,31
6341,31
6342,31
7671,31
8486,31
6857,31
6858,31
8907,31
6860,31
6861,31
8487,31
6863,31
6962,31
6871,31
6872,31
8489,31
8490,31
6455,31
6881,31
6370,31
6371,31
6882,31
6883,31
6886,31
8491,31
8492,31
6457,31
5355,31
8493,31
5360,31
8494,31
5363,31
5364,31
5365,31
246,31
5367,31
5368,31
5366,31
6393,31
250,31
5372,31
5370,31
8495,31
8496,31
256,31
8497,31
8498,31
5384,31
6408,31
5386,31
6410,31
6411,31
6413,31
6414,31
6415,31
6416,31
6417,31
6418,31
8500,31
8501,31
6424,31
8502,31
5403,31
5404,31
6941,31
5406,31
6942,31
6431,31
8480,31
5410,31
6943,31
6436,31
8482,31
6944,31
6439,31
8484,31
6953,31
6954,31
6955,31
6956,31
5417,31
5419,31
5422,31
5423,31
5424,31
5425,31
5426,31
5427,31
5428,31
6957,31
6958,31
6959,31
6960,31
5434,31
6459,31
5435,31
5436,31
315,31
319,31
5440,31
5441,31
5442,31
5443,31
6975,31
316,31
317,31
318,31
320,31
321,31
323,31
324,31
6469,31
325,31
5454,31
327,31
6472,31
328,31
6473,31
331,31
332,31
334,31
7000,31
7001,31
7002,31
7008,31
7009,31
7010,31
7011,31
7015,31
8559,31
8560,31
7028,31
7031,31
8568,31
8569,31
6527,31
7047,31
7048,31
6540,31
6542,31
6543,31
8503,31
7118,31
7123,31
7128,31
7129,31
7130,31
6621,31
6622,31
6623,31
8670,31
6625,31
8671,31
7139,31
8672,31
7140,31
7141,31
7142,31
7143,31
7654,31
7656,31
7657,31
7658,31
492,31
7659,31
494,31
495,31
6640,31
497,31
498,31
499,31
500,31
7661,31
6647,31
7672,31
7673,31
7674,31
7666,31
7676,31
7677,31
7669,31
7670,31
5176,2
5179,2
5180,2
5184,2
5186,2
5187,2
5192,2
5198,2
5201,2
5202,2
5203,2
5204,2
4228,2
4229,2
4230,2
4231,2
4232,2
4233,2
4234,2
4235,2
4236,2
4237,2
4238,2
4239,2
4240,2
2271,2
2272,2
2273,2
2274,2
2275,2
2276,2
2277,2
2279,2
8424,2
2280,2
2281,2
2282,2
2285,2
2290,2
2292,2
2293,2
2294,2
2295,2
2296,2
2297,2
2298,2
2299,2
2300,2
2301,2
2302,2
2303,2
2304,2
2306,2
2307,2
2308,2
2309,2
2310,2
2311,2
2312,2
2313,2
2314,2
2315,2
2316,2
2317,2
2319,2
2322,2
2323,2
2324,2
2325,2
2326,2
2327,2
2328,2
2330,2
2333,2
4500,2
4514,2
4516,2
4517,2
4518,2
4521,2
8641,2
8642,2
451,2
7653,2
1602,2
1603,2
1605,2
1607,2
4687,2
4688,2
1618,2
1619,2
1620,2
1621,2
1622,2
1623,2
1631,2
1632,2
4705,2
1636,2
4712,2
4713,2
1644,2
1645,2
1646,2
1658,2
1680,2
1682,2
1683,2
1685,2
1686,2
1714,2
4790,2
4792,2
1721,2
1722,2
4795,2
4796,2
1723,2
1724,2
1726,2
4803,2
1731,2
1732,2
1733,2
1734,2
1735,2
1736,2
4814,2
4815,2
4821,2
1758,2
1759,2
1760,2
1763,2
1764,2
1768,2
1770,2
1771,2
1772,2
1773,2
1774,2
1775,2
1776,2
1777,2
1778,2
1779,2
1780,2
1781,2
1782,2
1783,2
1784,2
1790,2
1794,2
1795,2
1796,2
1797,2
1798,2
1799,2
1800,2
1801,2
1802,2
1803,2
1804,2
1806,2
1807,2
1808,2
1809,2
1810,2
1811,2
1812,2
1813,2
1814,2
1815,2
1816,2
1817,2
1819,2
1821,2
1823,2
1824,2
1825,2
1826,2
1827,2
1828,2
1829,2
1830,2
1831,2
1832,2
1833,2
1834,2
1835,2
1836,2
1837,2
1838,2
1840,2
1841,2
1842,2
4915,2
4916,2
1843,2
1846,2
4919,2
4920,2
1847,2
4922,2
4923,2
1848,2
1855,2
1856,2
1857,2
1858,2
1859,2
1860,2
1861,2
1862,2
1863,2
1864,2
1865,2
4943,2
4944,2
1876,2
4949,2
1879,2
1880,2
1881,2
1882,2
1883,2
1885,2
1886,2
1887,2
1888,2
1889,2
1890,2
1891,2
1892,2
1893,2
1894,2
1895,2
1896,2
1897,2
1898,2
1899,2
1900,2
1901,2
4974,2
1902,2
1903,2
1904,2
1905,2
1906,2
1907,2
1908,2
1909,2
1910,2
1912,2
4990,2
1944,2
1945,2
1946,2
1947,2
1948,2
1949,2
1951,2
1952,2
1953,2
1954,2
1955,2
1956,2
1957,2
1958,2
1959,2
1960,2
1961,2
1962,2
1963,2
1964,2
1965,2
1966,2
1967,2
1968,2
1969,2
1970,2
1971,2
1972,2
1973,2
1974,2
1975,2
1976,2
1987,2
1995,2
2037,2
2038,2
3072,25
3073,25
3074,25
3076,25
3077,25
4,25
5,25
3080,25
3081,25
3079,25
3082,25
3083,25
3084,25
3085,25
3086,25
3091,25
3093,25
3094,25
3095,25
3100,25
3101,25
3104,25
3105,25
3107,25
3108,25
8743,25
3111,25
8745,25
3112,25
3115,25
3113,25
3114,25
3116,25
3117,25
3118,25
3119,25
3122,25
3120,25
3124,25
3125,25
3126,25
3127,25
3128,25
3121,25
3123,25
3129,25
3135,25
3136,25
3137,25
3138,25
3139,25
3140,25
3141,25
3142,25
3143,25
3144,25
3145,25
3146,25
3147,25
3148,25
3149,25
3150,25
3151,25
3152,25
3153,25
3154,25
3156,25
4187,25
4188,25
4189,25
4190,25
4191,25
7264,25
7266,25
7267,25
4195,25
3175,25
8807,25
8808,25
8809,25
8810,25
8811,25
8812,25
3284,25
3288,25
3238,25
3240,25
3241,25
3242,25
3243,25
3248,25
3249,25
3250,25
3251,25
3252,25
3253,25
3254,25
3255,25
8906,25
720,25
721,25
722,25
723,25
3281,25
725,25
726,25
3287,25
727,25
3289,25
3282,25
3283,25
730,25
3293,25
3285,25
3286,25
734,25
3297,25
3298,25
3299,25
736,25
737,25
3302,25
3303,25
3296,25
739,25
740,25
741,25
742,25
743,25
744,25
745,25
3304,25
3307,25
3308,25
3309,25
3310,25
3314,25
3318,25
3319,25
760,25
761,25
3320,25
3324,25
3325,25
766,25
3329,25
3332,25
3333,25
774,25
775,25
776,25
777,25
778,25
779,25
780,25
3336,25
3337,25
3338,25
3339,25
3340,25
3341,25
787,25
3342,25
3343,25
3344,25
3345,25
791,25
3346,25
3354,25
794,25
795,25
3348,25
798,25
3350,25
3351,25
3352,25
3353,25
811,25
812,25
813,25
814,25
815,25
816,25
817,25
7469,25
3381,25
3382,25
3384,25
3386,25
3387,25
3389,25
3390,25
3391,25
3392,25
3393,25
3394,25
3395,25
3396,25
8019,25
8020,25
8025,25
8030,25
4447,25
2400,25
4448,25
8031,25
4453,25
8049,25
3347,25
3349,25
3030,25
3031,25
3032,25
3033,25
3034,25
3035,25
3036,25
3037,25
4578,25
4579,25
3044,25
3045,25
3046,25
3047,25
3048,25
3049,25
3050,25
3051,25
3052,25
3053,25
3054,25
3055,25
3056,25
3057,25
3058,25
3059,25
3060,25
3061,25
3062,25
3063,25
3064,25
3065,25
3066,25
3067,25
3070,25
3071,25
30,10
7243,10
4213,10
4218,10
4221,10
4227,10
4246,10
4249,10
4250,10
4251,10
4252,10
4253,10
4254,10
4255,10
4256,10
4257,10
4258,10
4259,10
4260,10
4261,10
4262,10
4263,10
4264,10
2278,10
2283,10
4331,10
2284,10
2286,10
2287,10
2288,10
2289,10
2291,10
2305,10
2320,10
2331,10
4405,10
4498,10
4499,10
8594,10
8596,10
8595,10
4501,10
4503,10
4504,10
4505,10
4506,10
4502,10
4508,10
4509,10
4510,10
4511,10
4512,10
4513,10
4507,10
4515,10
4519,10
4520,10
4522,10
4523,10
4524,10
4525,10
4526,10
4527,10
4528,10
4529,10
4530,10
4531,10
4532,10
4533,10
4534,10
4535,10
4536,10
4537,10
7628,10
7629,10
7630,10
7631,10
7632,10
7633,10
7634,10
7635,10
7636,10
7637,10
7638,10
7639,10
7640,10
7641,10
7642,10
7643,10
7644,10
7645,10
7646,10
7647,10
7648,10
7649,10
7650,10
7651,10
7652,10
3566,10
4603,10
7678,10
7679,10
7680,10
7681,10
7682,10
7683,10
3586,10
7684,10
7685,10
7686,10
7687,10
7688,10
7689,10
7691,10
7690,10
7693,10
7694,10
7695,10
7696,10
7697,10
7698,10
7699,10
7700,10
7701,10
7702,10
7703,10
4632,10
7704,10
7705,10
7706,10
7708,10
7709,10
7710,10
7711,10
7712,10
7713,10
7714,10
7715,10
7707,10
7719,10
7720,10
7721,10
7722,10
7723,10
7724,10
7725,10
7726,10
7727,10
7728,10
7729,10
7730,10
7731,10
7732,10
7733,10
7734,10
7735,10
7736,10
7737,10
7738,10
7739,10
7740,10
7741,10
7742,10
7743,10
7744,10
7745,10
7746,10
7747,10
7748,10
7749,10
7750,10
7751,10
7752,10
7753,10
7754,10
4681,10
4682,10
7755,10
7756,10
7757,10
7758,10
4683,10
4684,10
4685,10
4686,10
4689,10
4690,10
4691,10
4692,10
4693,10
4694,10
4695,10
4696,10
4697,10
4698,10
4699,10
4701,10
4702,10
4703,10
4704,10
4706,10
4707,10
4708,10
4709,10
4710,10
4711,10
4714,10
4715,10
4716,10
4717,10
4718,10
4719,10
4720,10
3737,10
4791,10
4793,10
4794,10
3770,10
4797,10
4798,10
4799,10
4800,10
4801,10
4802,10
3774,10
4804,10
4805,10
4806,10
4807,10
4808,10
4809,10
4810,10
4811,10
4812,10
4813,10
4816,10
4817,10
4818,10
4819,10
4820,10
4822,10
4823,10
4824,10
4825,10
4826,10
4827,10
1761,10
1762,10
3811,10
1765,10
1766,10
1767,10
3815,10
1769,10
3813,10
3814,10
3820,10
3821,10
3816,10
1792,10
1793,10
1805,10
1818,10
1820,10
1822,10
4907,10
7692,10
1844,10
1845,10
3900,10
1853,10
1854,10
1877,10
1878,10
1884,10
3779,10
3950,10
3951,10
1911,10
3983,10
10,4
31,4
32,4
33,4
38,4
59,4
60,4
61,4
62,4
63,4
64,4
65,4
66,4
67,4
68,4
69,4
71,4
72,4
73,4
74,4
75,4
76,4
77,4
78,4
79,4
80,4
81,4
82,4
83,4
84,4
86,4
87,4
89,4
91,4
92,4
93,4
94,4
2145,4
2530,4
5529,4
7339,4
2531,4
7569,4
7571,4
7572,4
7382,4
7383,4
7620,4
2532,4
8423,4
7401,4
7402,4
7577,4
7406,4
2533,4
7584,4
7448,4
2499,4
2338,4
2339,4
2342,4
2343,4
2344,4
2345,4
2346,4
2350,4
2351,4
2353,4
2354,4
7592,4
7593,4
7488,4
7492,4
7493,4
7495,4
7497,4
7499,4
8524,4
8525,4
7500,4
7501,4
7503,4
5463,4
5464,4
5465,4
8617,4
7601,4
8619,4
8551,4
8552,4
5500,4
5501,4
7606,4
5503,4
5504,4
5505,4
5506,4
7561,4
7562,4
7563,4
7564,4
7565,4
7566,4
399,4
7567,4
7568,4
5522,4
5523,4
7570,4
402,4
5524,4
7575,4
7573,4
7574,4
5525,4
7576,4
7578,4
5533,4
5527,4
7583,4
7580,4
7581,4
7582,4
7579,4
5532,4
8613,4
8614,4
8615,4
8616,4
7589,4
8618,4
7590,4
7591,4
8612,4
8622,4
7594,4
7595,4
8625,4
7596,4
7597,4
