,0
1034,50
1035,50
1036,50
1037,50
1038,50
5650,50
1047,50
1048,50
1054,50
1062,50
1064,50
1066,50
910,50
8616,50
8618,50
8619,50
8620,50
8621,50
8622,50
8625,50
2486,50
2487,50
2488,50
2489,50
2490,50
2491,50
2493,50
2494,50
2496,50
961,50
2498,50
2500,50
964,50
2502,50
2501,50
2508,50
2509,50
2510,50
2512,50
2514,50
2515,50
2516,50
8661,50
8660,50
2519,50
2520,50
2521,50
2522,50
2523,50
986,50
2525,50
2524,50
991,50
2526,50
988,50
989,50
993,50
990,50
2527,50
2529,50
2530,50
2528,50
992,50
2531,50
2532,50
2536,50
2533,50
2534,50
2537,50
2538,50
2539,50
2542,50
2541,50
2817,28
2819,28
2824,28
2825,28
2826,28
2827,28
2828,28
2829,28
2834,28
2840,28
2841,28
2844,28
2847,28
2848,28
2869,28
2904,28
2905,28
2910,28
2912,28
2926,28
2928,28
2930,28
2931,28
2936,28
2939,28
2940,28
2941,28
2951,28
2952,28
2953,28
2954,28
2955,28
2956,28
2957,28
2964,28
2965,28
2966,28
2967,28
2972,28
2973,28
2974,28
2978,28
2979,28
2728,28
2984,28
2985,28
2732,28
2991,28
2992,28
2740,28
2741,28
2998,28
2745,28
2746,28
2747,28
3004,28
2749,28
3007,28
2753,28
2754,28
2758,28
2759,28
3015,28
2762,28
3020,28
3021,28
3026,28
3028,28
2790,28
2791,28
2792,28
2793,28
2794,28
2795,28
2796,28
2804,28
2805,28
2806,28
2811,28
2812,28
5383,3
7958,3
7966,3
3405,3
3406,3
3407,3
3408,3
3409,3
3410,3
3411,3
3412,3
3413,3
3414,3
3415,3
3528,3
5209,3
5210,3
5211,3
3418,3
5213,3
3420,3
5215,3
5216,3
3421,3
3423,3
5219,3
5220,3
3425,3
3426,3
3427,3
3428,3
3430,3
3530,3
3531,3
5574,3
1687,3
409,3
5535,3
5536,3
5537,3
5540,3
5542,3
5544,3
5546,3
5547,3
5549,3
5550,3
5554,3
5555,3
5556,3
5558,3
5560,3
5561,3
5562,3
5563,3
5566,3
3518,3
5568,3
3521,3
3522,3
3523,3
3519,3
5573,3
5570,3
3527,3
5576,3
5571,3
3524,3
3525,3
5572,3
3526,3
6344,3
3535,3
6345,3
6350,3
6351,3
3529,3
3536,3
3532,3
3533,3
3534,3
3540,3
3537,3
3538,3
3539,3
3541,3
3542,3
3543,3
3544,3
3546,3
3545,3
3547,3
3548,3
3549,3
3550,3
3554,3
3552,3
3551,3
3553,3
6355,3
7931,3
7428,49
7429,49
5161,49
5162,49
4910,49
4911,49
4912,49
4913,49
4914,49
4918,49
5177,49
5178,49
5181,49
5182,49
4925,49
4926,49
5185,49
4927,49
4928,49
5189,49
8518,49
8519,49
4936,49
4937,49
5196,49
7761,49
