,0
2048,90
2049,90
2050,90
2051,90
2052,90
2053,90
2057,90
2059,90
2060,90
2061,90
2065,90
2066,90
1300,90
2069,90
2070,90
2071,90
2072,90
2073,90
2074,90
2076,90
2077,90
2078,90
2079,90
2080,90
2081,90
2082,90
2083,90
2084,90
2085,90
2086,90
2087,90
2088,90
2089,90
1066,90
2090,90
2091,90
2092,90
2093,90
2094,90
2095,90
1072,90
2096,90
2097,90
1076,90
2098,90
2100,90
2101,90
2102,90
2103,90
820,90
821,90
4977,90
4978,90
4979,90
4980,90
4981,90
4982,90
4983,90
4984,90
4985,90
4986,90
1164,90
1165,90
1189,90
1190,90
1197,90
1206,90
5309,90
5088,90
5089,90
5090,90
1256,90
1257,90
1258,90
1259,90
1260,90
1261,90
1262,90
1263,90
1264,90
1265,90
1266,90
1267,90
1268,90
2046,90
2047,90
3886,56
5734,56
5735,56
5736,56
5737,56
5738,56
5739,56
5740,56
5741,56
5742,56
3888,56
5744,56
5745,56
3889,56
3890,56
5751,56
5762,56
5763,56
5764,56
5765,56
5766,56
5767,56
5768,56
5769,56
5770,56
5771,56
5772,56
5773,56
5778,56
5779,56
5780,56
5781,56
5782,56
5783,56
5784,56
5785,56
5786,56
5787,56
5788,56
5789,56
5790,56
5791,56
5792,56
5793,56
5794,56
5795,56
5796,56
5797,56
5798,56
5799,56
5800,56
2764,56
780,56
781,56
782,56
783,56
784,56
4881,56
4882,56
785,56
786,56
787,56
788,56
789,56
4888,56
790,56
4890,56
791,56
792,56
793,56
4894,56
4895,56
794,56
795,56
796,56
797,56
803,56
804,56
805,56
806,56
807,56
808,56
809,56
810,56
811,56
812,56
813,56
814,56
3887,56
815,56
816,56
4915,56
4913,56
4917,56
4918,56
4919,56
4920,56
817,56
3894,56
3895,56
3903,56
3906,56
3907,56
3908,56
3909,56
3913,56
3966,56
3967,56
3969,56
3971,56
3972,56
3973,56
3974,56
1954,56
1956,56
1957,56
1978,56
1979,56
1980,56
1981,56
1982,56
1983,56
1990,56
1995,56
2002,56
2004,56
2005,56
2006,56
2007,56
2008,56
2009,56
2013,56
2017,56
2018,56
4880,56
2042,56
2043,56
2044,56
2045,56
6552,57
6553,57
6554,57
6555,57
6556,57
6557,57
6558,57
6559,57
6560,57
6305,57
6561,57
6568,57
6569,57
6314,57
6315,57
6316,57
6317,57
6318,57
6319,57
6576,57
6570,57
6571,57
6572,57
6573,57
6574,57
6577,57
6578,57
6579,57
6588,57
6592,57
6593,57
6598,57
6601,57
6609,57
6613,57
6238,57
6241,57
6243,57
6244,57
6245,57
6246,57
6248,57
6505,57
6506,57
6507,57
3821,57
6258,57
6516,57
3834,57
6784,14
4109,14
4110,14
4117,14
4118,14
4119,14
4120,14
4121,14
4122,14
4123,14
4124,14
4125,14
4254,14
4256,14
4130,14
4131,14
4258,14
4259,14
4134,14
4135,14
4136,14
4137,14
4138,14
4139,14
4140,14
4266,14
4143,14
4148,14
4149,14
6838,14
4150,14
4151,14
4152,14
4153,14
4277,14
4278,14
4279,14
4166,14
4173,14
